Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis
mp-300585305,mp-26327,mp-778111,Bi3P8O29,intercalation,P-3c1,4.625748172500004,114.7665265957408,408.2423347776805,530.8810506644212,1888.4262340349906,0.09004548750969121,0.0526977445425727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719456858535462,0.0,0.0,0.0,12.5852182894279,0.0,0.0,0.0,0.0,45.62141629917614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719456858535462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.517796679679962,0.0,0.0,0.0,12.047457812479898,0.0,0.0,0.0,0.0,43.67203457023963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035593359359924,0.0,0.0,0.0,5.733,397.54400000000004,15.924000000000001,365.506,-605.52915752,-6.581838668695653,1328.0810150192585,-2.4734263636063663,92,0.0,3.451809747502641,2.84893935,3.451809747502641,-564.80736885,-6.567527544767443,1271.3327359161228,-2.3055961939742526,86,0.5352,3.551492112726285,0.00015285,3.551492112726285
mp-300764341,mp-764341,mp-759075,FeSiO5,intercalation,P2_1nb,4.644086916666655,108.80139302686676,308.06973829184346,505.2831258711785,1430.702641022071,0.09442132853040608,0.008367614249999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.776665668034461,0.0,43.88332834017229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74749775307753,8.776665668034461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.229536719636444,0.0,46.14768359818223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.688610158909334,9.229536719636444,0.0,0.0,0.0,99.126,0.0,76.74600000000001,-254.58170041,-6.36454251025,433.39120061029035,-2.5637283161249997,40,2.3129,2.8314872796449264,5.000000599999999,2.8314872796449264,-234.92287292,-6.3492668356756745,455.75394475471717,-2.3949790028378386,37,0.0,2.6166844652326318,17.0071553,2.6166844652326318
mp-300705400,mp-705400,mp-27100,Cr2P3O13,intercalation,P2_1/c,4.682727107499994,65.07635792868852,193.41646522435641,304.7348253300419,905.7165247429236,0.08130246628472015,0.07334236855263132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.751273826372984,0.0,0.0,0.0,0.0,55.25551991428292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.500849217581987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03787528825232,0.0,0.0,0.0,0.0,56.49745958242673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.691916858834881,0.0,0.0,0.0,4.345958429417442,0.0,0.0,0.0,0.278,205.395,0.0,164.356,-528.60228468,-6.955293219473685,920.3953661692493,-2.306442645798872,76,1.1477,2.9721466479954577,2.000327175,2.9721466479954577,-502.19512549,-6.974932298472222,941.0824489692043,-2.1738107290376973,72,0.0,2.857822711952345,1.95326005,2.857822711952345
mp-300770262,mp-768742,mp-768543,Mn2(SO4)3,intercalation,C2/c,4.608913115000008,130.1213727360173,372.9333003730113,599.7181013448347,1718.8171791094092,0.035300647499999734,0.008347921315787765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.143049083923344,0.0,0.0,54.85829450354006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.714573625885015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379600043287617,0.0,0.0,50.2776002597257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569400064931425,0.0,0.0,8.379600043287617,0.0,0.0,0.0,14.537,130.578,9.493,147.30700000000002,-245.68334728,-6.465351244210527,477.34975169896734,-2.2609838010056573,38,4.3939,2.8660420594245184,9.999999699999998,2.8660420594245184,-219.61227250000002,-6.4591844852941165,437.4908155128894,-1.9846529487710294,34,0.7543,3.0217806011966024,8.0000003,3.0217806011966024
mp-300018274,mp-18274,mp-774719,Ba4Nb3O12,intercalation,P6_3mc,4.621512594999978,26.097859525095657,152.84795684469512,120.61158649776975,706.3887576777718,0.05187435893091852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.153436996105807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61374798442323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.537915994807742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.243521993914722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97408797565889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.658029325219632,0.0,0.0,0.0,0.0,3.4145073313049075,0.0,0.0,0.0,0.0,130.005,0.0,121.54,-298.96097984,-7.474024496,585.7360391830432,-3.2202105571666664,40,2.6899999999999995,5.822789172418281,0.0,5.822789172418281,-297.24184043,-7.822153695526318,590.932903045659,-3.150849777368422,38,0.0,5.732572761539342,0.99732375,5.732572761539342
mp-300770053,mp-754793,mp-755227,CoPHO5,intercalation,P-1,4.672463414999997,150.694662847579,539.076843536618,704.1152989910721,2518.816829298525,0.08412631070312493,0.030189840486110963,12.64680524677283,0.0,12.64680524677283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64680524677283,0.0,0.0,0.0,0.0,63.23402623386414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11275136040842,0.0,12.11275136040842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11275136040842,0.0,0.0,0.0,0.0,60.563756802042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11275136040842,0.0,0.0,0.0,0.0,27.675,0.0,24.767,-111.79748687,-6.2109714927777775,165.11525255419454,-2.108129942168095,18,2.0186,3.5772791947087303,0.0,3.5772791947087303,-98.63484888,-6.164678055,158.14270568532342,-1.7874778918141079,16,0.5148000000000001,3.5892376589747146,1.00000005,3.5892376589747146
mp-300031723,mp-31723,mp-697774,Cr(PO4)2,intercalation,P2_1/c,4.628287620000003,101.99914866582823,319.16429840499205,472.08139702059265,1477.1841710538113,0.07054411715201603,0.026885952321427098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2843784354654,0.0,0.0,0.0,0.0,57.1375137418616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1421892177327,0.0,0.0,0.0,14.2843784354654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.335906565863626,0.0,0.0,0.0,0.0,57.3436262634545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.167953282931813,0.0,0.0,0.0,21.503859848795443,0.0,0.0,0.0,0.0,80.007,0.0,35.874,-381.97046789999996,-6.8209012125,558.03935127824,-2.679577495663266,56,2.7694,3.1275662977828618,3.000000075,3.1275662977828618,-355.83131374,-6.842909879615385,560.0523702268711,-2.5297899268681316,52,0.0,3.0340053043602837,2.000020075,3.0340053043602837
mp-300556321,mp-25289,mp-25290,Co(WO4)2,intercalation,P-1,4.620076814999998,94.2900094200543,623.81594859499,435.6270864077243,2882.0776009309443,0.1827230679545444,0.06612718012499919,7.8997859848685845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.198287878948676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.799571969737169,7.204500648462247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.636005187697975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204500648462247,0.0,0.0,14.409001296924494,0.0,19.241,0.0,23.857,-82.17533374,-6.847944478333333,138.80212505962416,-2.000232748333334,12,1.0951,6.718014532452762,4.0,6.718014532452762,-75.08887139,-6.826261035454545,126.5857077540355,-1.7113002981818177,11,0.0,7.275299148294893,0.9999998999999999,7.275299148294893
mp-300768832,mp-768832,mp-768507,Cu2(SO4)3,intercalation,C2/c,4.650261574999996,124.90152828084976,395.0591546622924,580.8247776232109,1837.1284067780387,0.011872337647059084,0.02349824921052601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61884972647871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.654712431619675,9.103141621079784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26053274724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.315133186811895,8.876755457874598,0.0,8.876755457874598,0.0,0.0,0.0,10.883,119.941,3.1830000000000003,127.598,-218.52589987,-5.7506815755263165,450.61509455592665,-1.9020095890625,38,0.12559999999999993,3.1629651646666037,2.0,3.1629651646666037,-192.28943125,-5.655571507352941,439.4087411248616,-1.5785819518933835,34,0.33629999999999993,3.1387100705283406,2e-07,3.1387100705283406
mp-300031560,mp-31560,mp-540064,Co(PO3)4,intercalation,P2_1/c,4.647082239999997,68.95104844826284,179.18754045325818,320.4211926733016,832.6992368696173,0.06789557666666557,0.041806505175436826,4.170946165663784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.683784662655135,0.0,0.0,0.0,0.0,50.051353987965406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170946165663784,0.0,0.0,0.0,3.928297184869217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.713188739476864,0.0,0.0,0.0,0.0,47.1395662184306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856594369738432,0.0,0.0,0.0,0.013000000000000001,115.596,0.047,122.086,-259.04765061,-6.817043437105262,509.12644992936936,-2.532406630451128,38,3.154,2.535545257795356,3.00000005,2.535545257795356,-246.16262612,-6.837850725555557,479.50750754456476,-2.421177021309524,36,0.9591,2.6440911410870545,4.00000005,2.6440911410870545
mp-300026531,mp-26531,mp-26532,Cu2P3O10,intercalation,P2_1/m,4.627019425000007,69.26373192380595,246.64310546305856,320.4846330594433,1141.2224400198975,0.0369764366666665,0.02983737757812488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.867549337275413,0.0,0.0,0.0,0.0,56.225164457584704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24503289151694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86807861721875,0.0,0.0,0.0,0.0,56.2269287240625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2453857448125,0.0,5.622692872406249,0.0,0.0,0.0,0.0,33.876999999999995,0.0,36.296,-208.43592657,-6.5136227053125,355.70144864485434,-2.2261169461830352,32,0.028599999999999962,3.6128204583480574,1.9999999,3.6128204583480574,-195.43087441,-6.5143624803333315,355.7126100553722,-2.068221180595238,30,0.0,3.547903088334247,3.00000025,3.547903088334247
mp-300770598,mp-770598,mp-759255,CoH8(CO5)2,intercalation,C2/c,4.675232969999991,101.17809657598544,218.91887271459342,473.0311729538902,1023.4967314704984,0.06557575965909113,0.025421357608696127,4.692022320887284,0.0,37.536178567098275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384044641774569,0.0,0.0,0.0,0.0,0.0,0.0,46.92022320887286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692022320887284,0.0,0.0,0.0,4.9189830820708345,0.0,39.35186465656668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837966164141669,0.0,0.0,0.0,0.0,0.0,0.0,49.189830820708345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837966164141669,0.0,0.0,0.0,0.0,110.82600000000001,0.0,88.094,-267.85294826,-5.822890179565218,406.5881029942521,-1.6626757445199996,46,3.0365,2.163698426906347,3.00000005,2.163698426906347,-254.68477116,-5.7882902536363625,426.2554317136729,-1.525701191998182,44,0.6921000000000002,2.009786555563884,3.99999755,2.009786555563884
mp-300762792,mp-759086,mp-760312,VF5,intercalation,P2_1/c,4.663079713750002,175.31687459197053,463.51966114788775,817.516561387871,2161.4291288229897,0.005468545208334064,0.029502727500000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588182848436734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94091424218367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4150242650216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.075121325108,0.0,0.0,0.0,0.0,0.0,10.4150242650216,0.0,0.0,0.0,0.254,231.112,0.006,193.40200000000002,-304.01246174,-5.4287939596428565,768.121110083982,-3.0848041512071434,56,2.2276,2.6438966325125435,1.00000095,2.6438966325125435,-251.43697939,-5.238270403958333,755.5592979942862,-2.821611069116667,48,2.9966,2.5658163557063096,1.25e-08,2.5658163557063096
mp-300540385,mp-766400,mp-26740,Cr2(PO4)3,intercalation,Ia-3d,4.634360261249988,130.82531937870894,441.0127350130732,606.2916612940268,2043.8118938497573,0.08701319506944305,0.08071078753378291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.982188293997181,0.0,0.0,0.0,0.0,59.928753175988724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.988125529331453,0.0,0.0,0.0,4.994062764665727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.937839885144554,0.0,0.0,0.0,0.0,59.751359540578214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.958559923429704,0.0,0.0,0.0,7.468919942572277,0.0,0.0,0.0,4.683,157.787,5.144,166.28900000000002,-524.26329725,-7.084639152027028,803.3290015334687,-2.4870320150772214,74,0.0,3.3016747646536424,9.0,3.3016747646536424,-510.99146514,-7.0971036825,800.9510870189748,-2.424784476468255,72,0.0,3.2826966986336,4.00000045,3.2826966986336
mp-300705375,mp-705375,mp-26384,Ni4P7O24,intercalation,P-1,4.672713655000019,31.81122419358977,96.9555981788292,148.64474167165383,453.04574753891,0.0908023723750011,0.08252050326388805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.034097579399695,0.0,0.0,0.0,0.0,51.545477415084655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59091290251411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.249761652246455,0.0,0.0,0.0,0.0,52.284897093416426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714149515569401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1785373788923508,0.0,0.0,0.0,7.539,227.63099999999997,6.664,211.15099999999998,-463.89720687,-6.4430167620833325,918.0471353752373,-2.118918884444445,72,0.0,3.047842627341036,12.00571725,3.047842627341036,-450.70422096,-6.438631728,931.2165180558189,-2.045501700999999,70,0.0,2.9799853593075483,13.12460085,2.9799853593075483
mp-300031718,mp-766383,mp-26870,Cr2(PO4)3,intercalation,C2/c,4.627362452499988,130.82531937870894,420.25979549137537,605.376170729357,1944.6943979521145,0.08821785770833124,0.07079188226351363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.876777416066005,0.0,0.0,0.0,0.0,55.50710966426402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.251184944044004,0.0,0.0,0.0,4.625592472022002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.865478879581554,0.0,0.0,0.0,0.0,55.461915518326215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243652586387704,0.0,0.0,0.0,6.932739439790777,0.0,0.0,0.0,0.924,85.124,0.531,78.819,-262.49864812,-7.094558057297298,432.72937430496256,-2.4969509203474907,37,0.05079999999999996,3.0646533949047936,9.0000004,3.0646533949047936,-255.39498709,-7.094305196944443,432.3770440429078,-2.4219859909126984,36,0.0,3.040493852933667,4.00000055,3.040493852933667
mp-300763492,mp-758411,mp-849671,CoSiO5,intercalation,P2_1nb,4.6308075850000066,71.34174976535105,209.8369873799862,330.36991594056013,971.7147127727907,0.1027035475,0.0327941407499992,9.269929964690547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34964982345272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17482491172636,9.269929964690547,0.0,0.0,9.429836524515016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14918262257508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28950957354505,9.429836524515016,0.0,0.0,0.0,87.649,0.0,68.488,-246.93146415,-6.17328660375,424.1855083702761,-2.421556062625001,40,1.1760000000000002,2.9412931853190987,3.999890175,2.9412931853190987,-233.85213376,-6.15400352,431.50272065011563,-2.305233089868421,38,0.23650000000000004,2.8379944865290923,9.00000005,2.8379944865290923
mp-300767161,mp-753997,mp-764645,MnF7,intercalation,C2/c,4.636948080000004,124.25877216292466,301.97966505565086,576.1814750040314,1400.2640280788446,0.0633514030303024,0.05143724666666572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.309822567836321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16875797485424,0.0,0.0,0.0,0.0,0.0,21.92946770350896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785312043309927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49718430316949,0.0,0.0,0.0,0.0,0.0,27.141248173239703,0.0,0.0,0.0,0.092,81.104,0.001,85.719,-122.5265945,-5.105274770833334,294.7543145008236,-3.0174297170241666,24,2.1900000000000004,2.4302484358590286,3.99999995,2.4302484358590286,-109.43498718,-4.9743175990909085,273.6044522886405,-2.8701205085718176,22,1.4084,2.5338571906486105,3.0,2.5338571906486105
